document,meanSentenceLength,meanWordSyllables,Flesch.Kincaid,Flesch,Dale.Chall,Bormuth.GP
990281,14.867469879518072,1.3849270664505673,6.550452637128743,74.57968825057118,37.72847981878894,43434809.922058396
5037523,21.27437141596824,1.390511932654627,9.115045657552212,67.60420351021081,30.056340692854818,149944034.37550947
17812247,21.68354430379747,1.328079392877992,8.53791911444132,72.47068589416747,36.11657976604817,151490820.94518706
3696650,38.72727272727273,1.4225352112676057,16.299551856594114,47.18033930857875,15.200717029449418,962854026.7550325
3544472,19.07881773399015,1.326878388845856,7.50790390463726,75.2160883036406,40.68069709584734,99255111.94709328
4090081,13.506655316514472,1.3267519609472134,5.3332687126177625,80.88252895760357,40.39119031973047,49535113.401139714
11737890,19.355172413793102,1.3873151612328523,8.32883614392697,69.8226373597007,35.03162264324813,106995681.3779649
27867517,15.173176521363832,1.3998933333333334,6.846280176665228,73.00324983081572,36.42746820025896,62888550.86758333
900543,16.436724565756823,1.298913043478261,6.147496493688642,80.26368108749598,39.66500062933793,60131788.782915264
5739352,9.453348932436384,1.2860060022895332,3.2716769106666845,88.44374303988258,46.995768488498484,10405176.777250282
18722722,16.112869198312236,1.3510310965630115,6.636185926785306,76.18320699448233,38.11747213532495,58008563.19867032
4644906,18.75968992248062,1.4103305785123967,8.368179896213725,68.47994778653343,35.157053622909864,95336823.58629724
3836731,19.39240506329114,1.3864229765013054,8.332829097398946,69.86032504874906,34.620545989357836,106727015.22372293
22238047,18.894117647058824,1.4402241594022416,8.773350963299393,65.81450670280567,38.00851336898396,97595582.54046096
989270,13.139344262295081,1.363069245165315,5.618561355245799,78.18290743278484,38.339965996134296,27719705.21420909
688177,18.170532060027284,1.3354606201666792,7.254942821377455,75.41194149297125,37.239793648909284,87337539.06823888
6314377,10.76114081996435,1.3087626304455855,4.050243959044007,85.19112353203967,43.22099471264103,15995174.20632232
1365457,18.862903225806452,1.3933304831124411,8.207831958791324,69.81339435449397,34.25094991656208,96321727.77330586
3988666,15.539170506912443,1.2983392645314353,5.79067981916679,81.22324015612445,41.163500226861494,49536455.907777704
6509512,18.416666666666668,1.3846153846153846,7.930961538461542,71.00362179487182,36.56964932126697,89733447.72270215
